,RU.SHF_open,RU.SHF_high,RU.SHF_low,RU.SHF_close,RU.SHF_volume
2023-03-22,11755.0,11785.0,11625.0,11700.0,190515.0
2023-03-23,11735.0,11810.0,11645.0,11675.0,181803.0
2023-03-24,11685.0,11755.0,11615.0,11720.0,172430.0
2023-03-27,11670.0,11940.0,11640.0,11875.0,277756.0
2023-03-28,11895.0,11965.0,11875.0,11930.0,197082.0
2023-03-29,11925.0,11960.0,11800.0,11865.0,190403.0
2023-03-30,11900.0,11940.0,11850.0,11900.0,166891.0
2023-03-31,11920.0,12035.0,11870.0,11930.0,198271.0
2023-04-03,11930.0,12020.0,11870.0,11870.0,143794.0
2023-04-04,11920.0,11935.0,11750.0,11795.0,256747.0
2023-04-06,11720.0,11895.0,11645.0,11660.0,216600.0
2023-04-07,11690.0,11710.0,11560.0,11625.0,243626.0
2023-04-10,11675.0,11720.0,11630.0,11680.0,194339.0
2023-04-11,11675.0,11750.0,11610.0,11730.0,210382.0
2023-04-12,11725.0,11770.0,11670.0,11735.0,193328.0
2023-04-13,11755.0,11770.0,11620.0,11680.0,215845.0
2023-04-14,11680.0,11780.0,11620.0,11640.0,217622.0
2023-04-17,11640.0,11925.0,11635.0,11905.0,334739.0
2023-04-18,11900.0,11935.0,11860.0,11905.0,197055.0
2023-04-19,11885.0,12085.0,11880.0,11980.0,296668.0
2023-04-20,11920.0,12045.0,11840.0,12040.0,305735.0
2023-04-21,12025.0,12080.0,11850.0,11860.0,315577.0
2023-04-24,11900.0,11900.0,11645.0,11695.0,346953.0
2023-04-25,11720.0,12230.0,11710.0,11990.0,709971.0
2023-04-26,11955.0,12030.0,11850.0,12005.0,436375.0
2023-04-27,11975.0,12010.0,11735.0,11740.0,380161.0
2023-04-28,11750.0,11825.0,11710.0,11770.0,264198.0
2023-05-04,11660.0,11895.0,11595.0,11800.0,309389.0
2023-05-05,11790.0,11820.0,11640.0,11730.0,296363.0
2023-05-08,11755.0,12105.0,11735.0,12070.0,499757.0
2023-05-09,12070.0,12145.0,11970.0,12010.0,390095.0
2023-05-10,12020.0,12265.0,11985.0,12125.0,555978.0
2023-05-11,12200.0,12325.0,12145.0,12160.0,510646.0
2023-05-12,12105.0,12130.0,11880.0,12015.0,505895.0
2023-05-15,12050.0,12335.0,12040.0,12305.0,506399.0
2023-05-16,12285.0,12385.0,12185.0,12200.0,381937.0
2023-05-17,12180.0,12290.0,12165.0,12255.0,258089.0
2023-05-18,12275.0,12340.0,12105.0,12195.0,365691.0
2023-05-19,12190.0,12250.0,12090.0,12215.0,291246.0
2023-05-22,12230.0,12260.0,12025.0,12175.0,523771.0
2023-05-23,12185.0,12270.0,11950.0,11975.0,374789.0
2023-05-24,12010.0,12015.0,11780.0,11800.0,342758.0
2023-05-25,11820.0,11855.0,11665.0,11750.0,308457.0
2023-05-26,11790.0,11880.0,11720.0,11875.0,264097.0
2023-05-29,11880.0,11950.0,11825.0,11915.0,251515.0
2023-05-30,11910.0,11960.0,11820.0,11895.0,230138.0
2023-05-31,11900.0,11980.0,11725.0,11830.0,301270.0
2023-06-01,11790.0,11885.0,11745.0,11850.0,273845.0
2023-06-02,11850.0,12035.0,11795.0,12000.0,381000.0
2023-06-05,12025.0,12085.0,11955.0,11970.0,288210.0
2023-06-06,11990.0,11990.0,11810.0,11825.0,254498.0
2023-06-07,11800.0,12155.0,11800.0,12085.0,414976.0
2023-06-08,12080.0,12140.0,12040.0,12130.0,227727.0
2023-06-09,12130.0,12165.0,12020.0,12060.0,219046.0
2023-06-12,12080.0,12170.0,11835.0,11895.0,343563.0
2023-06-13,11905.0,11970.0,11850.0,11960.0,211799.0
2023-06-14,11990.0,12170.0,11990.0,12085.0,304162.0
2023-06-15,12080.0,12170.0,12000.0,12155.0,228179.0
2023-06-16,12155.0,12190.0,12100.0,12130.0,211657.0
2023-06-19,12140.0,12245.0,12030.0,12085.0,351649.0
2023-06-20,12095.0,12100.0,11975.0,12055.0,199983.0
2023-06-21,12065.0,12150.0,12020.0,12035.0,189913.0
2023-06-26,11985.0,11985.0,11820.0,11860.0,232325.0
2023-06-27,11880.0,11980.0,11870.0,11950.0,180980.0
2023-06-28,11945.0,11960.0,11870.0,11935.0,146806.0
2023-06-29,11910.0,11940.0,11860.0,11885.0,160934.0
2023-06-30,11865.0,12120.0,11865.0,12080.0,278034.0
2023-07-03,12080.0,12130.0,12070.0,12095.0,165508.0
2023-07-04,12095.0,12100.0,12005.0,12065.0,149959.0
2023-07-05,12070.0,12190.0,12045.0,12175.0,238750.0
2023-07-06,12200.0,12500.0,12165.0,12485.0,416929.0
2023-07-07,12505.0,12565.0,12405.0,12460.0,314291.0
2023-07-10,12450.0,12540.0,12335.0,12340.0,260496.0
2023-07-11,12305.0,12385.0,12240.0,12340.0,252181.0
2023-07-12,12320.0,12435.0,12275.0,12380.0,245365.0
2023-07-13,12400.0,12520.0,12320.0,12430.0,282383.0
2023-07-14,12435.0,12510.0,12345.0,12480.0,275438.0
2023-07-17,12530.0,12555.0,12110.0,12125.0,393504.0
2023-07-18,12135.0,12175.0,12090.0,12160.0,194281.0
2023-07-19,12150.0,12225.0,12140.0,12200.0,199157.0
2023-07-20,12180.0,12300.0,12165.0,12260.0,261478.0
2023-07-21,12165.0,12245.0,12040.0,12115.0,283081.0
2023-07-24,12055.0,12115.0,12020.0,12050.0,211339.0
2023-07-25,12050.0,12155.0,12045.0,12140.0,198439.0
2023-07-26,12140.0,12280.0,12130.0,12200.0,264142.0
2023-07-27,12200.0,12250.0,12140.0,12175.0,206034.0
2023-07-28,12175.0,12260.0,12095.0,12205.0,252987.0
2023-07-31,12200.0,12340.0,12200.0,12300.0,255338.0
2023-08-01,12325.0,12330.0,12170.0,12185.0,137802.0
2023-08-02,12165.0,12220.0,12110.0,12210.0,113218.0
2023-08-03,12210.0,12245.0,11955.0,11975.0,198277.0
2023-08-04,12015.0,12045.0,11975.0,11990.0,87133.0
2023-08-07,12000.0,12025.0,11905.0,11960.0,92700.0
2023-08-08,11980.0,12025.0,11920.0,11960.0,56425.0
2023-08-09,12850.0,13030.0,12830.0,12980.0,136645.0
2023-08-10,12970.0,13010.0,12945.0,12985.0,108354.0
2023-08-11,12985.0,13075.0,12920.0,13010.0,141251.0
2023-08-14,12995.0,13020.0,12770.0,12830.0,207129.0
2023-08-15,12830.0,12845.0,12775.0,12805.0,120494.0
2023-08-16,12785.0,12815.0,12725.0,12755.0,130877.0
2023-08-17,12755.0,12830.0,12725.0,12820.0,137079.0
2023-08-18,12820.0,12875.0,12765.0,12795.0,124337.0
2023-08-21,12795.0,13055.0,12795.0,13000.0,298262.0
2023-08-22,13000.0,13070.0,12940.0,13050.0,170022.0
2023-08-23,13045.0,13280.0,13020.0,13225.0,247465.0
2023-08-24,13210.0,13270.0,13165.0,13210.0,175578.0
2023-08-25,13205.0,13340.0,13190.0,13270.0,194862.0
2023-08-28,13270.0,13425.0,13170.0,13205.0,270225.0
2023-08-29,13205.0,13270.0,13120.0,13180.0,179572.0
2023-08-30,13190.0,13350.0,13190.0,13305.0,194846.0
2023-08-31,13325.0,13430.0,13285.0,13330.0,223687.0
2023-09-01,13350.0,14160.0,13330.0,14160.0,651957.0
2023-09-04,14280.0,14735.0,13965.0,14100.0,1038795.0
2023-09-05,14070.0,14290.0,13985.0,14130.0,533446.0
2023-09-06,14100.0,14350.0,14065.0,14230.0,459174.0
2023-09-07,14245.0,14425.0,13965.0,14420.0,579547.0
2023-09-08,14450.0,14680.0,14170.0,14255.0,931975.0
2023-09-11,14290.0,14460.0,14150.0,14355.0,504233.0
2023-09-12,14380.0,14535.0,14230.0,14370.0,462798.0
2023-09-13,14375.0,14405.0,14195.0,14295.0,461952.0
2023-09-14,14295.0,14445.0,14175.0,14440.0,437275.0
2023-09-15,14500.0,14535.0,14335.0,14455.0,357259.0
2023-09-18,14455.0,14455.0,14165.0,14285.0,429325.0
2023-09-19,14285.0,14480.0,14235.0,14235.0,382402.0
2023-09-20,14205.0,14320.0,14165.0,14210.0,334635.0
2023-09-21,14210.0,14225.0,13975.0,14000.0,378193.0
2023-09-22,14000.0,14295.0,13910.0,14265.0,319717.0
2023-09-25,14265.0,14295.0,14030.0,14120.0,257390.0
2023-09-26,14115.0,14135.0,13805.0,13835.0,334859.0
2023-09-27,13910.0,13915.0,13760.0,13800.0,222039.0
2023-09-28,13805.0,13985.0,13800.0,13930.0,213539.0
2023-10-09,13880.0,14185.0,13865.0,14010.0,204229.0
2023-10-10,14020.0,14245.0,13925.0,13960.0,342134.0
2023-10-11,13960.0,14355.0,13955.0,14345.0,384989.0
2023-10-12,14350.0,14725.0,14350.0,14665.0,587577.0
2023-10-13,14700.0,14890.0,14620.0,14840.0,474469.0
2023-10-16,14910.0,14920.0,14725.0,14750.0,381673.0
2023-10-17,14760.0,14875.0,14660.0,14775.0,464969.0
2023-10-18,14770.0,14805.0,14645.0,14665.0,470859.0
2023-10-19,14735.0,14875.0,14600.0,14610.0,537011.0
2023-10-20,14605.0,14690.0,14375.0,14455.0,437942.0
2023-10-23,14500.0,14560.0,14395.0,14480.0,368422.0
2023-10-24,14520.0,14575.0,14405.0,14525.0,385807.0
2023-10-25,14525.0,14750.0,14465.0,14745.0,442378.0
2023-10-26,14730.0,14755.0,14490.0,14605.0,396102.0
2023-10-27,14595.0,14635.0,14385.0,14460.0,430274.0
2023-10-30,14460.0,14475.0,14110.0,14205.0,489839.0
2023-10-31,14225.0,14260.0,14040.0,14175.0,328902.0
2023-11-01,14195.0,14220.0,14105.0,14180.0,258100.0
2023-11-02,14210.0,14275.0,14135.0,14200.0,268550.0
2023-11-03,14230.0,14320.0,14200.0,14245.0,232837.0
2023-11-06,14260.0,14285.0,14020.0,14165.0,363237.0
2023-11-07,14135.0,14260.0,13975.0,14045.0,349408.0
2023-11-08,14045.0,14205.0,14000.0,14170.0,273859.0
2023-11-09,14170.0,14250.0,14045.0,14200.0,335475.0
2023-11-10,14205.0,14400.0,14175.0,14355.0,472361.0
2023-11-13,14355.0,14370.0,14230.0,14315.0,302303.0
2023-11-14,14290.0,14480.0,14290.0,14450.0,324849.0
2023-11-15,14450.0,14515.0,14370.0,14495.0,277533.0
2023-11-16,14505.0,14590.0,14430.0,14585.0,298428.0
2023-11-17,14565.0,14605.0,14190.0,14200.0,421771.0
2023-11-20,14220.0,14430.0,14215.0,14370.0,319726.0
2023-11-21,14420.0,14470.0,14030.0,14090.0,351541.0
2023-11-22,14105.0,14115.0,13875.0,13925.0,292853.0
2023-11-23,13930.0,13965.0,13810.0,13905.0,243408.0
2023-11-24,13920.0,14000.0,13860.0,13965.0,175093.0
2023-11-27,13995.0,14060.0,13865.0,13935.0,218374.0
2023-11-28,13930.0,13995.0,13840.0,13950.0,211635.0
2023-11-29,13950.0,13960.0,13595.0,13625.0,290980.0
2023-11-30,13665.0,13695.0,13595.0,13620.0,148274.0
2023-12-01,13620.0,13750.0,13340.0,13395.0,151991.0
2023-12-04,13460.0,13460.0,13230.0,13300.0,105529.0
2023-12-05,13480.0,13505.0,13165.0,13260.0,191193.0
2023-12-06,13245.0,13330.0,13115.0,13330.0,161325.0
2023-12-07,13320.0,13385.0,13185.0,13355.0,148727.0
2023-12-08,13350.0,13650.0,13335.0,13615.0,198540.0
2023-12-11,13620.0,13690.0,13475.0,13565.0,165188.0
2023-12-12,13565.0,13625.0,13495.0,13590.0,121827.0
2023-12-13,13570.0,13600.0,13340.0,13405.0,190979.0
2023-12-14,13405.0,13480.0,13370.0,13470.0,135000.0
2023-12-15,13495.0,13580.0,13460.0,13520.0,154386.0
2023-12-18,13490.0,13630.0,13385.0,13605.0,185614.0
2023-12-19,13595.0,13645.0,13515.0,13580.0,140303.0
2023-12-20,13595.0,13770.0,13390.0,13715.0,272787.0
2023-12-21,13745.0,13825.0,13705.0,13795.0,173833.0
2023-12-22,13775.0,13940.0,13745.0,13910.0,199032.0
2023-12-25,13920.0,13980.0,13830.0,13905.0,183891.0
2023-12-26,13900.0,13935.0,13815.0,13840.0,157602.0
2023-12-27,13800.0,13955.0,13760.0,13935.0,212119.0
2023-12-28,13900.0,13980.0,13835.0,13930.0,160722.0
2023-12-29,13890.0,14195.0,13890.0,14170.0,304244.0
2024-01-02,14350.0,14540.0,14195.0,14205.0,234426.0
2024-01-03,14150.0,14205.0,14045.0,14115.0,191738.0
2024-01-04,14100.0,14105.0,13820.0,13875.0,221864.0
2024-01-05,13875.0,13925.0,13810.0,13850.0,168924.0
2024-01-08,13845.0,13850.0,13440.0,13470.0,270373.0
2024-01-09,13475.0,13560.0,13380.0,13445.0,183167.0
2024-01-10,13495.0,13525.0,13420.0,13470.0,158667.0
2024-01-11,13475.0,13710.0,13475.0,13695.0,201048.0
2024-01-12,13700.0,13800.0,13665.0,13770.0,155061.0
2024-01-15,13800.0,13935.0,13755.0,13785.0,181339.0
2024-01-16,13750.0,13915.0,13710.0,13875.0,191732.0
2024-01-17,13855.0,13950.0,13735.0,13775.0,200273.0
2024-01-18,13740.0,13920.0,13635.0,13860.0,270274.0
2024-01-19,13850.0,13880.0,13725.0,13875.0,182298.0
2024-01-22,13850.0,13855.0,13470.0,13545.0,281375.0
2024-01-23,13555.0,13570.0,13345.0,13535.0,251950.0
2024-01-24,13535.0,13650.0,13510.0,13630.0,171316.0
2024-01-25,13675.0,13790.0,13635.0,13760.0,167411.0
2024-01-26,13740.0,13770.0,13650.0,13665.0,165485.0
2024-01-29,13630.0,13740.0,13470.0,13560.0,210340.0
2024-01-30,13570.0,13635.0,13485.0,13510.0,151537.0
2024-01-31,13480.0,13605.0,13460.0,13525.0,174041.0
2024-02-01,13510.0,13520.0,13355.0,13385.0,217506.0
2024-02-02,13395.0,13430.0,13120.0,13290.0,316565.0
2024-02-05,13335.0,13445.0,13295.0,13385.0,209584.0
2024-02-06,13370.0,13470.0,13330.0,13355.0,149862.0
2024-02-07,13345.0,13350.0,13225.0,13240.0,160150.0
2024-02-08,13250.0,13375.0,13120.0,13365.0,191173.0
2024-02-19,13550.0,13615.0,13400.0,13465.0,166270.0
2024-02-20,13505.0,13620.0,13505.0,13555.0,164141.0
2024-02-21,13500.0,13625.0,13475.0,13550.0,184759.0
2024-02-22,13555.0,13815.0,13540.0,13760.0,239740.0
2024-02-23,13760.0,13845.0,13695.0,13810.0,170180.0
2024-02-26,13795.0,13810.0,13680.0,13750.0,158885.0
2024-02-27,13770.0,14015.0,13765.0,13965.0,252378.0
2024-02-28,13950.0,14030.0,13900.0,13965.0,198282.0
2024-02-29,13945.0,13965.0,13820.0,13960.0,178063.0
2024-03-01,13965.0,13985.0,13820.0,13915.0,183239.0
2024-03-04,13950.0,13955.0,13755.0,13850.0,196654.0
2024-03-05,13850.0,13880.0,13700.0,13780.0,181567.0
2024-03-06,13780.0,13830.0,13675.0,13805.0,165580.0
2024-03-07,13835.0,13880.0,13675.0,13725.0,169314.0
2024-03-08,13750.0,14295.0,13720.0,14250.0,374002.0
2024-03-11,14280.0,14350.0,14045.0,14080.0,349676.0
2024-03-12,14095.0,14270.0,14010.0,14135.0,262215.0
2024-03-13,14135.0,14255.0,14090.0,14200.0,235453.0
2024-03-14,14250.0,14540.0,14220.0,14380.0,448669.0
2024-03-15,14400.0,14870.0,14365.0,14790.0,556251.0
2024-03-18,14820.0,15500.0,14685.0,15500.0,751314.0
2024-03-19,15600.0,15805.0,15270.0,15395.0,808897.0
2024-03-20,15315.0,15575.0,15235.0,15390.0,620900.0
2024-03-21,15305.0,15405.0,14920.0,14940.0,589274.0
2024-03-22,14900.0,15025.0,14305.0,14510.0,764406.0
2024-03-25,14570.0,14580.0,14370.0,14440.0,396196.0
2024-03-26,14500.0,14700.0,14435.0,14535.0,309655.0
2024-03-27,14595.0,14600.0,14175.0,14280.0,258240.0
2024-03-28,14480.0,14660.0,14315.0,14655.0,414916.0
2024-03-29,14600.0,14725.0,14450.0,14665.0,436361.0
2024-04-01,14665.0,14820.0,14505.0,14780.0,413869.0
2024-04-02,14820.0,14830.0,14575.0,14615.0,313483.0
2024-04-03,14650.0,14740.0,14475.0,14510.0,378297.0
2024-04-08,14505.0,14985.0,14335.0,14850.0,378234.0
2024-04-09,14860.0,15185.0,14835.0,15140.0,452481.0
2024-04-10,15130.0,15190.0,15005.0,15070.0,397163.0
2024-04-11,15050.0,15055.0,14750.0,14915.0,503422.0
2024-04-12,14900.0,14910.0,14560.0,14695.0,502887.0
2024-04-15,14725.0,14825.0,14625.0,14710.0,382729.0
2024-04-16,14700.0,14710.0,14470.0,14515.0,402049.0
2024-04-17,14505.0,14600.0,14400.0,14560.0,377860.0
2024-04-18,14560.0,14640.0,14430.0,14590.0,395983.0
2024-04-19,14595.0,14720.0,14450.0,14565.0,560228.0
2024-04-22,14550.0,14700.0,14400.0,14415.0,556062.0
2024-04-23,14385.0,14465.0,14260.0,14280.0,571148.0
2024-04-24,14260.0,14325.0,14135.0,14215.0,415846.0
2024-04-25,14200.0,14240.0,13955.0,14045.0,418820.0
2024-04-26,14075.0,14200.0,13965.0,14195.0,351587.0
2024-04-29,14195.0,14295.0,14150.0,14215.0,313544.0
2024-04-30,14220.0,14265.0,14030.0,14045.0,276280.0
2024-05-06,14005.0,14195.0,14000.0,14150.0,196644.0
2024-05-07,14150.0,14390.0,14150.0,14285.0,354120.0
2024-05-08,14270.0,14430.0,14235.0,14255.0,347774.0
2024-05-09,14245.0,14255.0,14110.0,14240.0,298223.0
2024-05-10,14250.0,14305.0,14120.0,14130.0,358289.0
2024-05-13,14115.0,14410.0,14070.0,14405.0,425872.0
2024-05-14,14480.0,14585.0,14295.0,14310.0,441463.0
2024-05-15,14310.0,14455.0,14295.0,14430.0,332458.0
2024-05-16,14440.0,14780.0,14390.0,14710.0,454984.0
2024-05-17,14700.0,14735.0,14620.0,14685.0,313069.0
2024-05-20,14685.0,14930.0,14575.0,14865.0,508377.0
2024-05-21,14815.0,15045.0,14715.0,14725.0,467836.0
2024-05-22,14760.0,14885.0,14750.0,14835.0,326543.0
2024-05-23,14860.0,15080.0,14720.0,14865.0,597475.0
2024-05-24,14925.0,15200.0,14915.0,15025.0,564489.0
2024-05-27,15020.0,15120.0,14875.0,14965.0,425122.0
2024-05-28,15000.0,15565.0,14995.0,15175.0,753492.0
2024-05-29,15250.0,15455.0,15145.0,15445.0,515546.0
2024-05-30,15500.0,15830.0,15455.0,15670.0,906122.0
2024-05-31,15700.0,15750.0,15175.0,15350.0,719371.0
2024-06-03,15395.0,15430.0,15030.0,15145.0,595198.0
2024-06-04,15160.0,15195.0,14850.0,15005.0,502467.0
2024-06-05,15000.0,15130.0,14945.0,15050.0,410421.0
2024-06-06,15080.0,15570.0,14975.0,15560.0,595751.0
2024-06-07,15595.0,16070.0,15565.0,16020.0,748574.0
2024-06-11,16000.0,16110.0,15500.0,15535.0,552781.0
2024-06-12,15535.0,15830.0,15370.0,15805.0,558809.0
2024-06-13,15850.0,15920.0,15210.0,15485.0,614052.0
2024-06-14,15480.0,15480.0,15205.0,15235.0,490911.0
2024-06-17,15100.0,15180.0,14865.0,14885.0,429411.0
2024-06-18,14925.0,15035.0,14885.0,14915.0,283705.0
2024-06-19,14890.0,15040.0,14690.0,15015.0,322211.0
2024-06-20,15055.0,15155.0,14985.0,15085.0,293382.0
2024-06-21,15100.0,15160.0,14865.0,14900.0,289707.0
2024-06-24,14900.0,15040.0,14850.0,14905.0,316270.0
2024-06-25,15100.0,15490.0,15060.0,15290.0,643707.0
2024-06-26,15230.0,15245.0,14940.0,15100.0,355193.0
2024-06-27,15150.0,15180.0,14910.0,14925.0,328842.0
2024-06-28,14935.0,15015.0,14830.0,14955.0,286600.0
2024-07-01,14955.0,15035.0,14780.0,15010.0,294088.0
2024-07-02,15040.0,15145.0,14965.0,15145.0,262260.0
2024-07-03,15180.0,15180.0,14920.0,15105.0,254289.0
2024-07-04,15100.0,15135.0,14910.0,14910.0,272799.0
2024-07-05,14870.0,14935.0,14555.0,14580.0,389048.0
2024-07-08,14585.0,14645.0,14515.0,14610.0,234180.0
2024-07-09,14615.0,14740.0,14580.0,14715.0,226628.0
2024-07-10,14715.0,14750.0,14555.0,14625.0,281927.0
2024-07-11,14660.0,14775.0,14645.0,14685.0,227208.0
2024-07-12,14705.0,14735.0,14545.0,14590.0,255726.0
2024-07-15,14590.0,14615.0,14330.0,14375.0,324917.0
2024-07-16,14375.0,14470.0,14345.0,14465.0,160510.0
2024-07-17,14435.0,14615.0,14435.0,14520.0,177894.0
2024-07-18,14520.0,14625.0,14425.0,14615.0,188807.0
2024-07-19,14580.0,14660.0,14475.0,14595.0,216515.0
2024-07-22,14600.0,14710.0,14475.0,14550.0,250406.0
2024-07-23,14525.0,14550.0,14300.0,14370.0,222602.0
2024-07-24,14370.0,14630.0,14365.0,14545.0,230598.0
2024-07-25,14560.0,14560.0,14200.0,14250.0,234261.0
2024-07-26,14300.0,14470.0,14265.0,14365.0,177595.0
2024-07-29,14345.0,14450.0,14290.0,14345.0,169970.0
2024-07-30,14340.0,14375.0,14090.0,14135.0,229394.0
2024-07-31,14155.0,14330.0,13970.0,14300.0,229491.0
2024-08-01,14300.0,14345.0,14220.0,14260.0,127914.0
2024-08-02,14260.0,14415.0,14260.0,14385.0,124249.0
2024-08-05,14360.0,14480.0,14285.0,14355.0,112107.0
2024-08-06,15530.0,15725.0,15445.0,15615.0,243694.0
2024-08-07,15600.0,15775.0,15575.0,15700.0,240272.0
2024-08-08,15750.0,15965.0,15710.0,15810.0,308294.0
2024-08-09,15835.0,16010.0,15815.0,15925.0,271616.0
2024-08-12,15890.0,15980.0,15815.0,15955.0,230039.0
2024-08-13,15965.0,16105.0,15905.0,16005.0,337606.0
2024-08-14,16030.0,16030.0,15760.0,15805.0,320793.0
2024-08-15,15815.0,16085.0,15750.0,16025.0,450508.0
2024-08-16,16030.0,16185.0,15975.0,16060.0,371900.0
2024-08-19,16005.0,16200.0,15885.0,16155.0,376945.0
2024-08-20,16170.0,16260.0,16085.0,16235.0,305233.0
2024-08-21,16250.0,16335.0,16205.0,16290.0,270033.0
2024-08-22,16300.0,16320.0,16155.0,16210.0,299052.0
2024-08-23,16210.0,16410.0,16160.0,16350.0,378164.0
2024-08-26,16400.0,16455.0,16315.0,16440.0,282836.0
2024-08-27,16450.0,16510.0,16315.0,16500.0,291939.0
2024-08-28,16530.0,16800.0,16500.0,16755.0,385117.0
2024-08-29,16710.0,16785.0,16575.0,16640.0,316610.0
2024-08-30,16600.0,16730.0,16525.0,16640.0,357681.0
